,Id,AcceptedAnswerId,ViewCount,AnswerCount
141568,423116,,17,0
141569,423117,423120,27,1
141570,423118,,13,1
141571,423126,423156,78,2
141572,423127,,23,0
141573,423129,,11,0
141574,423131,,13,0
141575,423132,,17,0
141576,423133,,16,1
141577,423134,,33,0
141578,423138,423144,45,2
141579,423139,,7,0
141580,423140,,15,0
141581,423142,423164,20,2
141582,423143,423189,60,3
141583,423148,423213,38,1
141584,423149,,9,0
141585,423150,,22,1
141586,423151,423157,26,1
141587,423155,,67,1
141588,423158,,54,1
141589,423159,428605,27,1
141590,423160,,52,1
141591,423162,,8,0
141592,423167,,32,1
141593,423168,423174,45,2
141594,423170,423368,33,1
141595,423171,,20,0
141596,423172,,27,1
141597,423176,424157,17,1
141598,423177,423181,22,1
141599,423179,,20,1
141600,423182,423217,48,1
141601,423183,,30,2
141602,423188,,14,0
141603,423191,,62,1
141604,423192,,17,0
141605,423194,,35,1
141606,423195,423233,31,1
141607,423196,,46,1
141608,423200,,37,0
141609,423201,,3,0
141610,423202,423493,41,1
141611,423204,,23,1
141612,423205,,26,1
141613,423207,,17,0
141614,423209,,18,0
141615,423210,,7,0
141616,423211,,29,0
141617,423212,,38,0
141618,423214,423218,18,1
141619,423215,423228,40,1
141620,423216,,9,0
141621,423219,,22,0
141622,423222,,20,0
141623,423224,423227,27,1
141624,423226,,12,0
141625,423236,,31,0
141626,423237,423252,60,1
141627,423240,423654,38,1
141628,423242,,28,0
141629,423243,,16,0
141630,423244,,30,0
141631,423245,423249,41,2
141632,423246,,34,1
141633,423250,,39,1
141634,423251,423256,99,1
141635,423253,423255,36,2
141636,423254,,42,1
141637,423260,,20,1
141638,423261,,27,2
141639,423269,,35,1
141640,423271,,30,0
141641,423272,423280,78,1
141642,423275,423287,47,1
141643,423277,,32,0
141644,423282,,45,0
141645,423283,423293,79,1
141646,423284,,12,1
141647,423286,,125,0
141648,423289,,38,0
141649,423290,423302,56,1
141650,423294,423298,29,1
141651,423296,,20,1
141652,423297,,19,1
141653,423301,423306,36,1
141654,423308,,45,1
141655,423310,,16,0
141656,423311,,15,0
141657,423313,,18,1
141658,423314,423389,36,1
141659,423317,,56,1
141660,423318,,30,1
141661,423320,423351,37,2
141662,423324,,31,0
141663,423325,423330,59,2
141664,423326,,13,0
141665,423335,,41,1
141666,423337,,15,0
141667,423338,,22,0
141668,423345,,19,1
141669,423348,,13,0
141670,423349,,10,0
141671,423350,,12,0
141672,423357,,10,0
141673,423358,423374,29,1
141674,423359,424017,118,1
141675,423362,423433,46,2
141676,423363,423373,57,1
141677,423364,423534,42,1
141678,423375,423377,21,1
141679,423376,,36,2
141680,423378,,43,1
141681,423379,,17,0
141682,423380,423397,39,1
141683,423381,423383,27,1
141684,423384,,20,1
141685,423391,,36,1
141686,423392,423409,24,2
141687,423396,426025,87,1
141688,423398,,21,1
141689,423399,423443,38,1
141690,423400,,28,1
141691,423402,423413,29,1
141692,423403,,38,0
141693,423410,,24,2
141694,423414,423417,40,1
141695,423416,423434,21,1
141696,423421,,18,0
141697,423423,423471,63,2
141698,423425,423430,30,3
141699,423435,,21,0
141700,423438,423568,32,1
141701,423439,,11,0
141702,423440,423465,34,1
141703,423442,,30,2
141704,423446,423449,26,1
141705,423447,426082,32,1
141706,423448,424087,48,1
141707,423452,,29,1
141708,423453,,17,1
141709,423457,,15,0
141710,423458,,12,0
141711,423459,,36,1
141712,423461,,18,0
141713,423466,,52,1
141714,423468,423783,43,1
141715,423472,,38,1
141716,423475,423480,22,1
141717,423476,423535,31,1
141718,423477,423537,41,1
141719,423478,,19,0
141720,423481,,3,0
141721,423485,,42,1
141722,423487,423502,76,1
141723,423491,,36,1
141724,423494,,19,1
141725,423495,,21,0
141726,423496,,12,0
141727,423497,,25,0
141728,423498,,24,1
141729,423501,,9,0
141730,423503,,13,0
141731,423504,,51,3
141732,423506,,58,2
141733,423507,423545,72,2
141734,423508,,18,0
141735,423511,423667,29,1
141736,423512,,39,1
141737,423513,,36,1
141738,423516,,25,2
141739,423518,,14,1
141740,423521,,34,0
141741,423523,423709,29,1
141742,423527,423528,39,1
141743,423531,424347,63,1
141744,423538,,50,0
141745,423547,,19,0
141746,423548,,32,0
141747,423550,424944,64,3
141748,423551,,30,0
141749,423553,,6,0
141750,423558,,45,0
141751,423559,,22,0
141752,423565,,37,1
141753,423566,,32,0
141754,423569,,41,1
141755,423572,,18,0
141756,423573,,8,0
141757,423576,423649,38,1
141758,423578,423588,67,1
141759,423579,,31,0
141760,423582,,64,1
141761,423584,,34,1
141762,423587,,37,0
141763,423590,423599,28,1
141764,423592,423605,44,1
141765,423595,,26,0
141766,423596,,32,1
141767,423597,,49,3
141768,423598,423604,53,1
141769,423600,,31,0
141770,423602,423629,31,1
141771,423606,,15,1
141772,423608,,24,1
141773,423609,423631,57,2
141774,423611,423823,22,1
141775,423613,,13,0
141776,423614,423653,21,1
141777,423617,,9,0
141778,423620,,31,1
141779,423625,,18,0
141780,423627,,10,0
141781,423630,,14,1
141782,423632,,12,0
141783,423633,,17,1
141784,423634,,19,0
141785,423635,,23,1
141786,423638,,22,0
141787,423643,,16,0
141788,423644,,62,1
141789,423646,,41,0
141790,423647,,31,1
141791,423648,,21,1
141792,423651,423655,32,1
141793,423652,,35,0
141794,423659,423671,57,1
141795,423662,423774,17,1
141796,423663,,8,0
141797,423666,,30,1
141798,423669,,19,1
141799,423677,423808,28,1
141800,423678,423901,25,1
141801,423679,,32,2
141802,423682,,4,0
141803,423683,,12,0
141804,423684,,37,0
141805,423687,,8,0
141806,423688,,38,0
141807,423689,,25,0
141808,423690,,25,0
141809,423693,,11,0
141810,423694,,7,0
141811,423696,423736,18,1
141812,423697,,26,0
141813,423701,,22,0
141814,423702,,33,0
141815,423703,423714,30,1
141816,423704,423720,32,1
141817,423705,,22,0
141818,423710,,28,1
141819,423715,,15,0
141820,423716,,15,0
141821,423717,424049,33,1
141822,423719,,21,1
141823,423722,423729,26,1
141824,423723,,14,1
141825,423724,423747,64,2
141826,423726,,47,1
141827,423730,,35,0
141828,423735,,40,1
141829,423741,,17,0
141830,423742,,4,0
141831,423744,423750,18,1
141832,423745,423754,29,1
141833,423748,423764,30,1
141834,423751,,23,1
141835,423753,,25,1
141836,423755,,15,0
141837,423756,,21,0
141838,423757,,9,0
141839,423759,,57,0
141840,423762,423770,31,1
141841,423765,,28,1
141842,423766,,101,2
141843,423767,,17,0
141844,423768,,7,0
141845,423771,,19,0
141846,423772,425321,100,1
141847,423775,,18,0
141848,423777,,20,0
141849,423779,,11,0
141850,423780,,47,0
141851,423782,424126,92,1
141852,423788,423857,27,1
141853,423789,,11,0
141854,423790,,5,0
141855,423791,423794,30,1
141856,423792,423949,49,2
141857,423793,423859,64,1
141858,423795,,25,1
141859,423798,,19,0
141860,423800,,6,0
141861,423801,,22,0
141862,423804,423813,35,1
141863,423809,423815,33,1
141864,423811,423820,26,1
141865,423812,,24,2
141866,423814,,22,0
141867,423818,,15,0
141868,423822,,21,0
141869,423824,,41,1
141870,423826,,14,0
141871,423827,,21,0
141872,423830,,19,0
141873,423831,,33,1
141874,423836,423837,27,1
141875,423838,,66,1
141876,423839,,33,1
141877,423841,,18,0
141878,423842,,46,0
141879,423843,,28,2
141880,423844,,26,0
141881,423846,,21,0
141882,423849,,7,0
141883,423850,423855,18,2
141884,423860,,43,0
141885,423863,,33,1
141886,423864,,27,1
141887,423865,,35,1
141888,423868,,19,0
141889,423869,,12,0
141890,423873,,41,4
141891,423874,,16,0
141892,423876,,26,1
141893,423880,,22,1
141894,423884,,6,0
141895,423885,,32,0
141896,423888,,31,0
141897,423890,,20,0
141898,423892,,14,0
141899,423896,423910,29,1
141900,423897,,19,0
141901,423898,424061,24,2
141902,423900,,37,0
141903,423903,423908,42,2
141904,423906,,35,0
141905,423909,,29,1
141906,423912,,29,1
141907,423916,,23,0
141908,423917,423926,57,1
141909,423918,,18,1
141910,423919,424388,31,1
141911,423923,,20,1
141912,423925,,38,0
141913,423931,,44,3
141914,423934,423940,40,2
141915,423935,423975,45,1
141916,423939,,24,0
141917,423941,,16,1
141918,423942,424366,66,2
141919,423944,423954,20,1
141920,423946,,14,0
141921,423948,423984,43,2
141922,423953,,19,1
141923,423956,,24,0
141924,423964,,9,0
141925,423965,,24,0
141926,423967,,7,0
141927,423968,,9,0
141928,423971,424145,41,1
141929,423972,,7,1
141930,423976,424070,24,1
141931,423977,,8,0
141932,423978,,23,2
141933,423980,424003,28,1
141934,423981,,15,0
141935,423986,,7,0
141936,423987,,10,0
141937,423988,,14,1
141938,423990,424207,22,1
141939,423993,,31,0
141940,423994,,36,0
141941,423995,424068,18,1
141942,424000,424018,64,2
141943,424002,,51,1
141944,424004,,17,0
141945,424005,,8,0
141946,424006,424099,58,1
141947,424008,,30,0
141948,424009,425203,14,1
141949,424010,,50,1
141950,424013,424030,24,2
141951,424014,,26,0
141952,424015,,15,0
141953,424019,,60,0
141954,424021,424054,45,2
141955,424022,,18,0
141956,424023,424069,20,1
141957,424024,,15,0
141958,424025,,29,1
141959,424026,424063,32,2
141960,424028,,202,0
141961,424032,,39,0
141962,424036,,5,0
141963,424037,424187,31,1
141964,424038,424436,33,1
141965,424039,,11,0
141966,424040,,7,0
141967,424043,,20,0
141968,424044,,13,0
141969,424046,,38,0
141970,424048,424066,109,2
141971,424050,,5,0
141972,424052,424055,26,1
141973,424056,,11,0
141974,424057,,15,0
141975,424058,,9,0
141976,424059,424147,41,1
141977,424060,424073,21,1
141978,424064,,12,0
141979,424065,424122,54,2
141980,424072,,25,1
141981,424076,424117,61,1
141982,424079,,39,0
141983,424080,,20,0
141984,424082,,31,1
141985,424084,,26,0
141986,424086,,25,0
141987,424088,,17,0
141988,424089,,11,0
141989,424091,,19,0
141990,424092,424121,21,1
141991,424096,,13,0
141992,424097,,20,0
141993,424098,424108,46,2
141994,424100,,22,0
141995,424102,424103,17,1
141996,424110,,18,0
141997,424111,,22,0
141998,424112,,24,1
141999,424114,425806,57,1
142000,424119,,39,1
142001,424123,424127,8,1
142002,424124,,29,0
142003,424125,,15,1
142004,424128,,32,0
142005,424129,,24,1
142006,424131,,28,1
142007,424132,424156,31,1
142008,424133,,31,1
142009,424134,,37,1
142010,424135,424178,52,1
142011,424138,,10,0
142012,424139,424167,32,1
142013,424140,,20,1
142014,424141,,40,0
142015,424143,424149,33,1
142016,424144,,26,0
142017,424146,,19,1
142018,424148,,17,0
142019,424150,,15,0
142020,424152,,79,1
142021,424153,424171,22,1
142022,424155,,38,1
142023,424158,,15,0
142024,424159,,44,0
142025,424160,,35,1
142026,424161,,21,0
142027,424165,,16,0
142028,424168,424301,22,2
142029,424170,,42,1
142030,424173,,9,0
142031,424175,,26,0
142032,424176,424182,30,1
142033,424179,424183,32,1
142034,424180,,32,1
142035,424181,424300,38,1
142036,424185,,40,1
142037,424188,,39,0
142038,424189,424197,29,1
142039,424190,424362,17,1
142040,424191,,11,0
142041,424192,,13,0
142042,424195,424322,49,1
142043,424198,424258,77,1
142044,424200,,34,1
142045,424201,,17,0
142046,424202,,15,1
142047,424203,,14,0
142048,424208,,14,0
142049,424216,,8,0
142050,424217,424224,39,2
142051,424218,,14,1
142052,424219,,8,0
142053,424220,,29,1
142054,424221,424630,21,1
142055,424223,,24,1
142056,424228,,12,0
142057,424229,,27,1
142058,424230,,27,1
142059,424233,424313,58,2
142060,424234,,22,1
142061,424236,,37,0
142062,424237,,43,1
142063,424238,,15,0
142064,424239,424259,58,1
142065,424244,,16,0
142066,424245,425608,30,1
142067,424246,424271,22,1
142068,424248,424364,45,1
142069,424249,,11,0
142070,424251,,13,0
142071,424252,424281,33,2
142072,424254,,9,0
142073,424255,,17,0
142074,424256,,23,0
142075,424257,,28,0
142076,424260,424268,31,1
142077,424262,424289,22,1
142078,424263,,21,0
142079,424264,,38,1
142080,424265,,7,0
142081,424266,424565,25,1
142082,424270,,33,1
142083,424272,,17,0
142084,424273,,45,1
142085,424274,,20,0
142086,424275,,27,0
142087,424277,,14,1
142088,424278,424303,46,1
142089,424279,,39,2
142090,424283,424296,107,3
142091,424284,424287,18,1
142092,424285,,68,2
142093,424286,,14,0
142094,424290,,24,0
142095,424292,,41,0
142096,424294,,20,0
142097,424299,,32,0
142098,424302,,13,0
142099,424304,,40,1
142100,424307,424318,35,1
142101,424308,424335,38,2
142102,424310,424434,21,1
142103,424312,,23,0
142104,424314,,14,0
142105,424316,424339,29,1
142106,424319,,22,1
142107,424323,424355,36,1
142108,424324,424454,41,1
142109,424325,,334,1
142110,424327,,12,1
142111,424328,,34,1
142112,424329,,15,0
142113,424330,,46,1
142114,424332,424676,21,1
142115,424333,424341,67,4
142116,424336,,29,0
142117,424337,,20,0
142118,424340,,32,2
142119,424343,,35,1
142120,424344,424348,27,1
142121,424349,,20,0
142122,424353,,14,1
142123,424357,424494,22,1
142124,424358,,79,0
142125,424359,424365,47,2
142126,424367,,19,0
142127,424369,,11,0
142128,424372,424386,37,1
142129,424376,,42,1
142130,424378,,33,0
142131,424379,,29,0
142132,424381,424408,51,1
142133,424383,,19,0
142134,424389,,12,1
142135,424393,424395,22,1
142136,424396,,42,1
142137,424398,424402,18,1
142138,424399,424472,26,1
142139,424401,,33,0
142140,424404,,7,0
142141,424406,,32,0
142142,424407,424455,29,1
142143,424412,424419,40,1
142144,424414,,18,1
142145,424415,,30,0
142146,424420,424457,30,1
142147,424421,424657,84,1
142148,424422,,8,0
142149,424423,,10,0
142150,424424,424447,10,1
142151,424427,424440,23,1
142152,424428,424435,27,2
142153,424432,,33,1
142154,424438,424458,52,2
142155,424441,,14,0
142156,424443,,39,1
142157,424444,,41,2
142158,424446,,15,0
142159,424452,,50,1
142160,424463,,32,0
142161,424465,,14,0
142162,424466,,74,3
142163,424467,424471,28,1
142164,424468,424478,23,1
142165,424469,,17,0
142166,424473,424546,22,1
142167,424474,,15,1
142168,424476,,16,0
142169,424479,,31,1
142170,424480,,17,1
142171,424481,,46,0
142172,424482,,25,0
142173,424485,,15,0
142174,424486,,17,0
142175,424488,424609,27,1
142176,424489,,17,0
142177,424492,,16,0
142178,424493,,17,1
142179,424497,,32,0
142180,424499,,7,0
142181,424500,,37,1
142182,424501,425577,58,2
142183,424502,424515,32,1
142184,424503,,73,1
142185,424505,424724,24,1
142186,424507,,26,0
142187,424508,424558,43,1
142188,424511,,9,0
142189,424512,,83,1
142190,424516,,15,1
142191,424517,424520,26,1
142192,424519,,41,2
142193,424522,,21,0
142194,424529,,3,0
142195,424530,424540,12,1
142196,424531,,12,0
142197,424534,,41,0
142198,424535,424755,22,1
142199,424536,,39,1
142200,424541,,32,0
142201,424544,,94,1
142202,424547,,12,0
142203,424550,,23,1
142204,424552,424735,24,1
142205,424554,,20,0
142206,424555,,21,2
142207,424556,,20,0
142208,424557,,41,2
142209,424561,,23,1
142210,424564,424573,30,1
142211,424566,,29,0
142212,424567,,43,2
142213,424575,,22,0
142214,424576,,17,0
142215,424578,424620,52,2
142216,424580,,38,1
142217,424581,424760,36,1
142218,424583,424614,52,1
142219,424584,,16,0
142220,424585,,22,0
142221,424586,,18,1
142222,424589,,15,1
142223,424592,,35,1
142224,424593,424627,9,1
142225,424596,,49,2
142226,424597,424628,19,1
142227,424600,,44,1
142228,424601,,40,1
142229,424602,,23,0
142230,424604,,15,1
142231,424606,424734,26,1
142232,424610,,6,0
142233,424615,424731,67,2
142234,424616,424711,33,1
142235,424618,,36,1
142236,424621,424649,16,1
142237,424622,424732,27,1
142238,424626,424633,25,1
142239,424629,,31,1
142240,424632,,26,0
142241,424634,,25,0
142242,424641,,22,1
142243,424643,,31,1
142244,424646,,15,0
142245,424648,,27,1
142246,424655,,20,1
142247,424658,,36,1
142248,424659,,47,1
142249,424661,,6,0
142250,424666,,14,0
142251,424667,424671,21,1
142252,424669,425725,24,1
142253,424673,,55,1
142254,424675,,14,0
142255,424677,,18,0
142256,424678,,31,0
142257,424680,,50,0
142258,424682,,10,0
142259,424683,,9,0
142260,424684,425708,16,2
142261,424685,,10,0
142262,424686,424914,31,1
142263,424688,,21,1
142264,424689,,55,2
142265,424690,,18,0
142266,424692,,26,1
142267,424694,425091,32,1
142268,424695,,15,0
142269,424696,,26,1
142270,424699,,45,0
142271,424702,,13,0
142272,424703,,109,1
142273,424712,,15,0
142274,424713,,81,1
142275,424716,,4,0
142276,424718,,48,1
142277,424719,,36,0
142278,424721,,24,0
142279,424723,,54,1
142280,424726,,17,0
142281,424730,,38,0
142282,424733,,17,1
142283,424736,,31,0
142284,424737,,12,1
142285,424742,,25,0
142286,424745,424793,17,1
142287,424747,,14,1
142288,424748,424887,42,1
142289,424749,,34,1
142290,424750,,30,0
142291,424756,,15,0
142292,424757,,13,0
142293,424761,,29,2
142294,424762,,20,2
142295,424764,,26,1
142296,424766,,10,0
142297,424767,,32,0
142298,424769,,20,1
142299,424770,424771,59,3
142300,424775,,17,1
142301,424780,,11,0
142302,424782,,16,0
142303,424785,,31,0
142304,424786,,8,0
142305,424788,,22,0
142306,424789,424897,43,1
142307,424791,,23,1
142308,424792,,23,1
142309,424794,,35,1
142310,424795,,53,0
142311,424796,,22,0
142312,424797,,13,0
142313,424798,424800,25,1
142314,424802,,29,0
142315,424806,,6,0
142316,424808,,10,0
142317,424811,,58,2
142318,424812,424856,16,1
142319,424813,,18,0
142320,424817,,14,1
142321,424818,,33,0
142322,424819,,59,0
142323,424822,,16,0
142324,424823,,50,2
142325,424825,,24,0
142326,424827,424846,33,1
142327,424831,424833,21,1
142328,424837,,25,0
142329,424838,,17,0
142330,424839,,43,2
142331,424840,,25,1
142332,424847,425487,25,1
142333,424850,,23,2
142334,424851,424854,22,1
142335,424859,,24,0
142336,424861,424877,42,2
142337,424862,424871,29,2
142338,424865,,25,0
142339,424867,425025,22,1
142340,424868,,48,1
142341,424869,,28,0
142342,424872,,32,2
142343,424876,,25,0
142344,424882,,32,1
142345,424883,,23,1
142346,424885,,27,0
142347,424886,,24,0
142348,424888,,41,1
142349,424889,,19,0
142350,424891,,25,1
142351,424894,,37,1
142352,424895,,33,1
142353,424902,,22,1
142354,424907,424910,45,2
142355,424912,424915,26,1
142356,424916,,31,1
142357,424917,,30,1
142358,424919,,18,0
142359,424923,,35,1
142360,424924,,31,1
142361,424926,,27,1
142362,424928,,36,1
142363,424929,424983,33,1
142364,424931,,24,0
142365,424932,,35,0
142366,424933,,7,0
142367,424934,425532,61,1
142368,424936,425167,34,1
142369,424937,424938,24,2
142370,424940,424943,29,2
142371,424945,,21,0
142372,424946,,13,0
142373,424950,,7,0
142374,424951,,20,0
142375,424954,424956,48,1
142376,424957,,22,0
142377,424958,,14,0
142378,424959,,18,0
142379,424961,424991,21,1
142380,424962,,19,0
142381,424963,425005,40,1
142382,424964,,15,0
142383,424966,,8,0
142384,424969,424981,29,1
142385,424971,,21,1
142386,424972,,15,0
142387,424975,,36,0
142388,424976,,12,0
142389,424982,,23,1
142390,424984,,10,0
142391,424985,,26,1
142392,424986,,18,0
142393,424987,,21,1
142394,424988,,38,2
142395,424990,425190,64,1
142396,424992,424995,28,1
142397,424993,,59,1
142398,424994,425000,28,2
142399,424997,425016,20,2
142400,424998,425041,36,1
142401,425001,,26,2
142402,425004,425043,45,1
142403,425009,,11,0
142404,425010,425040,15,1
142405,425015,,9,0
142406,425017,,8,1
142407,425019,,17,0
142408,425020,,47,1
142409,425021,,7,0
142410,425024,,37,0
142411,425026,425106,30,1
142412,425029,425326,24,1
142413,425030,,13,1
142414,425031,,35,0
142415,425033,,33,1
142416,425034,,18,0
142417,425035,,22,1
142418,425036,425146,31,1
142419,425037,426609,21,1
142420,425038,,48,1
142421,425044,425055,28,1
142422,425047,,18,1
142423,425048,425143,37,1
142424,425050,,12,0
142425,425051,425072,29,1
142426,425053,,17,0
142427,425054,,22,2
142428,425056,,7,0
142429,425057,,8,0
142430,425058,425090,56,1
142431,425059,425061,26,1
142432,425063,,11,0
142433,425064,,16,1
142434,425069,,6,0
142435,425070,,26,0
142436,425071,,33,2
142437,425075,,28,0
142438,425078,,7,0
142439,425080,,7,0
142440,425081,,23,0
142441,425083,425129,31,1
142442,425084,,30,0
142443,425086,,27,0
142444,425092,425108,15,1
142445,425094,,15,0
142446,425095,,11,0
142447,425098,425211,17,1
142448,425101,,18,1
142449,425102,425105,25,1
142450,425103,426071,29,1
142451,425104,425133,22,1
142452,425107,,47,1
142453,425110,,20,1
142454,425111,,53,1
142455,425113,425135,45,1
142456,425114,,59,1
142457,425115,,13,0
142458,425119,,18,0
142459,425121,425390,43,1
142460,425130,,13,0
142461,425131,,14,0
142462,425132,425335,37,2
142463,425141,,14,0
142464,425142,,8,0
142465,425144,,19,0
142466,425148,,37,2
142467,425151,,20,0
142468,425152,425569,18,1
142469,425153,,19,0
142470,425154,425649,34,3
142471,425157,,11,1
142472,425160,,18,0
142473,425161,425461,20,1
142474,425163,,55,0
142475,425164,425185,58,2
142476,425166,,45,2
142477,425168,,17,0
142478,425170,425178,15,1
142479,425172,,11,0
142480,425176,425514,34,1
142481,425182,425239,23,1
142482,425186,425206,24,2
142483,425188,425193,63,2
142484,425191,,20,0
142485,425194,,32,2
142486,425195,425220,26,1
142487,425197,,38,1
142488,425198,425238,23,1
142489,425199,,19,0
142490,425201,,77,0
142491,425207,425492,35,1
142492,425209,,8,0
142493,425212,,16,1
142494,425214,425224,33,1
142495,425216,,16,0
142496,425219,,14,0
142497,425221,,27,0
142498,425222,425277,34,1
142499,425225,425249,24,1
142500,425226,,24,2
142501,425227,,24,1
142502,425229,425241,19,1
142503,425232,,31,0
142504,425233,425268,52,2
142505,425234,,15,0
142506,425236,,14,0
142507,425237,,56,1
142508,425240,425299,40,1
142509,425243,,32,0
142510,425244,,13,0
142511,425245,425267,35,1
142512,425246,,20,1
142513,425247,,39,2
142514,425251,,13,1
142515,425254,,32,3
142516,425258,,6,1
142517,425260,,19,0
142518,425263,,16,0
142519,425265,,38,0
142520,425269,425274,35,2
142521,425270,425447,31,2
142522,425271,,19,0
142523,425273,,15,0
142524,425276,425289,49,1
142525,425279,,12,0
142526,425280,425309,39,1
142527,425281,425293,27,2
142528,425284,,30,0
142529,425285,425355,22,1
142530,425286,,29,2
142531,425295,,33,1
142532,425300,,33,0
142533,425301,425310,12,1
142534,425305,,27,0
142535,425306,427044,19,1
142536,425308,,46,1
142537,425311,425319,20,1
142538,425317,,45,1
142539,425325,,22,0
142540,425327,,20,0
142541,425328,,12,0
142542,425329,,31,0
142543,425330,425575,48,1
142544,425331,,39,0
142545,425333,,25,0
142546,425336,,10,0
142547,425341,425346,30,2
142548,425344,,21,0
142549,425348,,19,1
142550,425351,425627,47,2
142551,425352,,56,2
142552,425354,,12,1
142553,425356,,21,0
142554,425360,,43,1
142555,425361,,33,2
142556,425362,,17,0
142557,425363,426153,43,1
142558,425368,,14,1
142559,425369,425378,21,2
142560,425374,,25,0
142561,425376,,14,0
142562,425380,,36,0
142563,425382,425402,43,1
142564,425384,,19,0
142565,425385,,22,1
142566,425393,,46,0
142567,425396,,26,1
142568,425403,,30,1
142569,425411,,40,1
142570,425412,,12,0
142571,425414,425422,20,2
142572,425415,,9,1
142573,425419,,80,2
142574,425424,,30,1
142575,425425,425438,33,2
142576,425426,,27,0
142577,425427,,19,0
142578,425428,,25,1
142579,425430,,16,0
142580,425431,,14,1
142581,425435,425444,43,1
142582,425440,425441,27,2
142583,425446,,39,2
142584,425452,,32,0
142585,425454,,45,0
142586,425455,425470,39,1
142587,425456,,21,1
142588,425463,,16,1
142589,425465,,7,0
142590,425469,,13,0
142591,425471,,41,1
142592,425478,,47,1
142593,425481,425761,41,1
142594,425483,,64,3
142595,425488,,21,0
142596,425490,,38,0
142597,425494,,14,0
142598,425496,,13,0
142599,425497,,19,0
142600,425499,,10,0
142601,425500,,13,0
142602,425501,,31,0
142603,425502,425505,40,1
142604,425504,,38,1
142605,425506,,24,0
142606,425507,425758,19,1
142607,425508,,14,1
142608,425510,,22,1
142609,425511,,15,0
142610,425512,425519,46,1
142611,425513,,26,0
142612,425515,,13,0
142613,425516,,11,0
142614,425517,,27,0
142615,425520,,23,0
142616,425522,,35,0
142617,425523,,23,1
142618,425524,,35,0
142619,425526,,42,1
142620,425530,425545,27,1
142621,425535,425620,28,2
142622,425536,,29,0
142623,425537,425540,85,1
142624,425539,,10,0
142625,425542,425598,25,1
142626,425543,,8,0
142627,425544,425697,33,1
142628,425550,425629,30,1
142629,425554,,8,0
142630,425555,,15,0
142631,425557,,11,1
142632,425558,,41,0
142633,425560,426341,23,1
142634,425568,,11,0
142635,425572,,51,0
142636,425573,425683,22,1
142637,425576,,6,0
142638,425580,,36,1
142639,425581,,43,2
142640,425583,425609,15,1
142641,425584,,45,1
142642,425586,,21,0
142643,425588,,12,0
142644,425590,,19,0
142645,425591,,8,0
142646,425593,,53,0
142647,425597,,27,2
142648,425599,,8,0
142649,425601,,28,0
142650,425603,,12,0
142651,425606,,13,0
142652,425610,425614,15,1
142653,425611,,23,1
142654,425616,425624,46,1
142655,425619,,23,0
142656,425621,,43,0
142657,425622,,21,0
142658,425628,,29,3
142659,425630,,13,2
142660,425631,,21,1
142661,425632,,26,0
142662,425634,,64,1
142663,425635,425688,26,1
142664,425638,,11,0
142665,425640,,31,0
142666,425643,,23,1
142667,425645,,52,1
142668,425651,,22,1
142669,425653,425678,29,1
142670,425654,,29,0
142671,425656,,17,0
142672,425658,425694,28,1
142673,425661,425674,27,1
142674,425662,,34,0
142675,425663,426133,45,1
142676,425665,,65,1
142677,425672,,32,0
142678,425673,,20,0
142679,425677,,24,1
142680,425680,,38,1
142681,425681,425684,21,2
142682,425682,,12,1
142683,425689,,30,0
142684,425691,,19,1
142685,425692,425893,19,1
142686,425693,,32,1
142687,425695,,10,0
142688,425700,,16,1
142689,425704,,36,1
142690,425705,,12,0
142691,425706,,24,0
142692,425707,,47,2
142693,425710,,22,1
142694,425711,,13,0
142695,425712,425718,34,1
142696,425713,,17,0
142697,425717,,8,0
142698,425720,,59,1
142699,425723,,24,0
142700,425724,,31,0
142701,425726,425911,30,1
142702,425727,,32,1
142703,425733,,30,2
142704,425735,,22,1
142705,425743,425768,17,1
142706,425745,,11,0
142707,425747,,25,0
142708,425749,,15,0
142709,425750,,22,0
142710,425752,,24,0
142711,425755,,13,0
142712,425757,426072,53,1
142713,425759,,28,0
142714,425762,,32,0
142715,425766,,41,1
142716,425767,,26,0
142717,425769,425771,46,2
142718,425770,425774,29,1
142719,425772,425900,20,2
142720,425775,425780,40,1
142721,425778,426107,43,1
142722,425779,,39,0
142723,425781,,57,0
142724,425784,,19,1
142725,425785,,38,1
142726,425787,,30,1
142727,425795,,33,0
142728,425800,,8,0
142729,425803,426737,31,1
142730,425804,425818,42,1
142731,425805,,49,1
142732,425808,,19,0
142733,425810,,40,1
142734,425811,,24,0
142735,425812,,14,0
142736,425813,,15,1
142737,425814,,24,1
142738,425820,,30,0
142739,425821,,19,0
142740,425822,,30,1
142741,425824,,14,0
142742,425825,,42,0
142743,425826,425899,27,1
142744,425829,,11,1
142745,425832,,18,0
142746,425833,,24,2
142747,425834,,11,0
142748,425835,,13,1
142749,425837,,40,1
142750,425839,,23,0
142751,425843,425884,30,1
142752,425845,,17,0
142753,425846,,4,0
142754,425847,,30,0
142755,425849,425894,27,1
142756,425852,,13,0
142757,425854,,18,1
142758,425857,,12,0
142759,425858,,21,0
142760,425860,,56,1
142761,425861,427849,27,1
142762,425862,,24,0
142763,425863,,16,1
142764,425864,,13,0
142765,425869,,14,0
142766,425871,,19,0
142767,425873,426379,59,1
142768,425878,,10,0
142769,425879,,20,0
142770,425880,,20,0
142771,425883,,20,0
142772,425885,425890,38,2
142773,425887,,49,1
142774,425888,,36,0
142775,425889,,28,0
